"id","created_at","name","has_test","alternate_url"
"131861155","2026-04-06T11:06:57+0300",-,true,"https://hh.ru/vacancy/131861155"
"131863161","2026-04-06T11:32:52+0300",-,true,"https://hh.ru/vacancy/131863161"
